lastName,fundingOrganization,programName,totalFunding,currency,researcherDesignation,firstName,otherFundingOrganization,Competitive,fundingStartDate,fundingEndDate,associate,department,title,fundingRole
Ayeni,Physicians Services Incorporated Foundation (The) (PSI),PSI Grant,167500,Canadian dollar,Other,Olufemi,,TRUE,2014-01-01,2015-12-01,FALSE,,,
Ayeni,Radiological Society of North America,Radiological Society of North America,40000,Canadian dollar,Other,Olufemi,,TRUE,2012-05-01,2012-07-01,FALSE,,,
Ayeni,Royal College of Physicians and Surgeons of Canada (The),Royal College of Physicians and Surgeons of Canada,2000,Canadian dollar,Other,Olufemi,,TRUE,2018-05-01,2018-06-01,FALSE,,,
Ayeni,Genzyme Canada,Trainee Grant,5000,Canadian dollar,Other,Olufemi,,TRUE,2012-07-01,2014-06-01,FALSE,,,
Ayeni,Genzyme Canada,Trainee Grant 2013,5000,Canadian dollar,Other,Olufemi,,TRUE,2013-01-01,2013-07-01,FALSE,,,
Ayeni,McMaster University,Trauma Research and Education,2000,Canadian dollar,Other,Olufemi,,TRUE,2013-01-01,2014-01-01,FALSE,,,
Balitsky,McMaster Division of Hematology and Thromboembolism,AFP Student research competition grant,5000,Canadian dollar,Other,Amaris,McMaster Division of Hematology and Thromboembolism,TRUE,2019-07-01,2021-06-01,FALSE,,,
Barr,C17 Childhood Cancer Canada,C17 - Children's Cancer and Blood Disorders,179676,Canadian dollar,Other,Ronald,C17 Childhood Cancer Canada,TRUE,2013-07-01,2015-07-01,FALSE,,,
Barr,Canadian Institutes of Health Research (CIHR),CIHR,199506,Canadian dollar,Other,Ronald,,TRUE,2012-03-01,2015-02-01,FALSE,,,
Barr,Canadian Institutes of Health Research (CIHR),CIHR,2797748,Canadian dollar,Other,Ronald,,TRUE,2012-03-01,2017-02-01,FALSE,,,
Barr,Mullen Foundation,Operating Grant,500000,United States dollar,Other,Ronald,Mullen Foundation,FALSE,2016-05-01,2021-05-01,FALSE,,,
Barr,Canadian Institutes of Health Research (CIHR),Planning Grant,10000,Canadian dollar,Other,Ronald,,TRUE,2015-02-01,2017-06-01,FALSE,,,
Barrett,Juvenile Diabetes Research Foundation Canada,Canadian Clinical Trials Network,1079989,Canadian dollar,Other,Jon,Juvenile Diabetes Research Foundation Canada,TRUE,2012-02-01,2018-01-01,FALSE,,,
Barrett,Juvenile Diabetes Research Foundation Canada,Canadian Clinical Trials Network SOW 1,2480811,Canadian dollar,Other,Jon,Juvenile Diabetes Research Foundation Canada,TRUE,2012-02-01,2018-01-01,FALSE,,,
Barrett,Sunnybrook Research Institute,D&H SRI Research Summer Student,3200,Canadian dollar,Other,Jon,Sunnybrook Research Institute,TRUE,2015-05-01,2015-08-01,FALSE,,,
Barrett,University of Toronto,"Department of Obstetrics and Gynaecology, Faculty of Medicine",5000,Canadian dollar,Other,Jon,University of Toronto,TRUE,2015-05-01,2015-07-01,FALSE,,,
Barrett,Canadian Institutes of Health Research (CIHR),Emerging Team Grant - Maternal Health: From Pre-conception to the Empty Nest,922500,Canadian dollar,Other,Jon,,TRUE,2011-01-01,2012-12-01,FALSE,,,
Barrett,Canadian Institutes for Health Research,IYCHD,20000,Canadian dollar,Other,Jon,Canadian Institutes for Health Research,FALSE,2014-11-01,2014-11-01,FALSE,,,
Barrett,Juvenile Diabetes Research Foundation International,JDRF-Funded Research,3465742,Canadian dollar,Other,Jon,,TRUE,2012-08-01,2016-07-01,FALSE,,,
Barrett,Canadian Institutes of Health Research (CIHR),Operating Grant,438577,Canadian dollar,Other,Jon,,TRUE,2012-04-01,2015-03-01,FALSE,,,
Barrett,Canadian Institutes of Health Research (CIHR),Operating Grant,615426,Canadian dollar,Other,Jon,,TRUE,2011-01-01,2011-12-01,FALSE,,,
Barrett,Canadian Institutes of Health Research (CIHR),Project Grant,100000,Canadian dollar,Other,Jon,,TRUE,2017-04-01,2018-03-01,FALSE,,,
Barrett,Canadian Institutes of Health Research (CIHR),Project Grant,153000,Canadian dollar,Other,Jon,,TRUE,2018-04-01,2020-12-01,FALSE,,,
Barrett,Canadian Institutes of Health Research (CIHR),Team Grant: Clinician-Investigator Teams in Obstetrics & Maternal-Fetal Medicine,750000,Canadian dollar,Other,Jon,,TRUE,2016-04-01,2021-03-01,FALSE,,,
Barrett,Canadian Institutes of Health Research (CIHR),Team Grant: Healthy Life Trajectories Initiative (HeLTI) - Canada,1512500,Canadian dollar,Other,Jon,,TRUE,2017-07-01,2027-06-01,FALSE,,,
Barrett,Canadian Institutes of Health Research (CIHR),Team Grant: Perinatal Healthcare System Improvement,1000000,Canadian dollar,Other,Jon,,TRUE,2017-01-01,2021-12-01,FALSE,,,
Barrett,Canadian Institutes of Health Research (CIHR),Team Grant: Preterm Birth Network,4250000,Canadian dollar,Other,Jon,,TRUE,2016-11-01,2021-10-01,FALSE,,,
Batthish,Arthritis Society (The),Arthritis Centres,15000,Canadian dollar,Other,Michelle,,TRUE,2018-09-01,2019-09-01,FALSE,,,
Batthish,Canadian Rheumatology Association,Canadian Initiatives for Outcomes in Rheumatology Care,74990,Canadian dollar,Other,Michelle,Canadian Rheumatology Association,TRUE,2015-06-01,2017-06-01,FALSE,,,
Batthish,Genome Canada,Genome Canada,8000000,Canadian dollar,Other,Michelle,,TRUE,2018-01-01,2022-12-01,FALSE,,,
Batthish,HAMILTON HEALTH SCIENCES,New Investigator Fund,35000,Canadian dollar,Other,Michelle,HAMILTON HEALTH SCIENCES,TRUE,2019-01-01,2019-12-01,FALSE,,,
Batthish,The Spondyloarthritis Research Consortium of Canada,SPARCC,25000,Canadian dollar,Other,Michelle,The Spondyloarthritis Research Consortium of Canada,TRUE,2016-09-01,2017-09-01,FALSE,,,
Batthish,The Arthritis Society,The Arthritis Society,358121,Canadian dollar,Other,Michelle,The Arthritis Society,TRUE,2018-01-01,2021-12-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Accelerating Clinical Trials (ACT) Canada,38996931,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2022-09-01,2025-08-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Albumin To Enhance Recovery after severe Acute Kidney Injury (ALTER-AKI): a multicenter randomized c,956249,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2024-02-01,2027-02-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),BALANCE+: A Platform Trial for Gram Negative Bloodstream Infections,2919786,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2022-11-01,2025-11-01,FALSE,,,
Belley-Ct,Canadian Cardiovascular Society,Bayer awards,20000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2019-11-01,2020-11-01,FALSE,,,
Belley-Ct,Medicine Department - Universit de Sherbrooke,Bourses de recherche,10000,Canadian dollar,Scientist,Emilie Prudence,Medicine Department - Universit de Sherbrooke,FALSE,2010-03-01,2012-06-01,FALSE,,,
Belley-Ct,Association des Anesthsiologistes du Qubec,Bourses de recherche,20000,Canadian dollar,Scientist,Emilie Prudence,Association des Anesthsiologistes du Qubec,TRUE,2015-09-01,2016-09-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),BRAINapt: TBI International Adaptive Platform Trial,4846272,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2024-02-01,2029-02-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),BRAINapt: TBI International Adaptive Platform Trial,10000000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2023-06-01,2024-06-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Canadian Institute of Health Research,1089205,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2020-06-01,2020-12-01,FALSE,,,
Belley-Ct,Canadian Cardiovascular Society,CCS/CANet/BMS-Pfizer Alliance ECA3 Rsearch Award,124395,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2019-01-01,2021-01-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),CIHR,1584999,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2021-03-01,2024-03-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),CIHR,1992824,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2020-01-01,2024-01-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),CIHR,2754000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2021-04-01,2026-04-01,FALSE,,,
Belley-Ct,Hamilton Academic Health Sciences Organization,Direct Oral Anticoagulation versus Warfarin after Cardiac Surgery (DANCE): Vanguard trial,19626410,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2023-04-01,2025-04-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Doctoral award,140000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2015-04-01,2019-04-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Foundation Grant,2252588,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2015-10-01,2023-10-01,FALSE,,,
Belley-Ct,Heart and Stroke Foundation of Canada (HSFC),Grant in Aid,300000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2016-05-01,2019-04-01,FALSE,,,
Belley-Ct,HAHSO AFT,HAHSO AFT,189843,Canadian dollar,Scientist,Emilie Prudence,HAHSO AFT,TRUE,2022-04-01,2024-04-01,FALSE,,,
Belley-Ct,Hamilton Academic Health Sciences Organization,HAMILTON ACADEMIC HEALTH SCIENCES ORGANIZATION,199328,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2021-03-01,2022-03-01,FALSE,,,
Belley-Ct,Hamilton Academic Health Sciences Organization,Hamilton Health Sciences,90400,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2020-05-01,2021-05-01,FALSE,,,
Belley-Ct,Cardiology Division Grant,Innovation grant,10000,Canadian dollar,Scientist,Emilie Prudence,Cardiology Division Grant,TRUE,2019-01-01,2020-01-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Inotrope versus Placebo Therapy for Cardiogenic Shock,44752600,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2023-06-01,2026-06-01,FALSE,,,
Belley-Ct,McMaster University,LIMIT BRAIN,190000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2024-03-01,2026-03-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Low INR to Minimize bleeding with mechanical valves trial (LIMIT),260124,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2023-02-01,2027-02-01,FALSE,,,
Belley-Ct,McMaster University,McMaster University,2937119,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2020-06-01,2021-06-01,FALSE,,,
Belley-Ct,McMaster Surgical Associates,Merit Grant,29755,Canadian dollar,Scientist,Emilie Prudence,McMaster Surgical Associates,TRUE,2017-06-01,2018-06-01,FALSE,,,
Belley-Ct,Hamilton Health Sciences Foundation,New Investigator Fund,35000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2014-11-01,2015-11-01,FALSE,,,
Belley-Ct,Ontario Ministry of Education,Ontario Graduate Scholarship,15000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2014-09-01,2015-09-01,FALSE,,,
Belley-Ct,Ontario Ministry of Education,Ontario Graduate Scholarship,15000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2015-09-01,2016-09-01,FALSE,,,
Belley-Ct,Heart and Stroke Foundation of Canada (HSFC),Polygenic Risk Scores for Predicting the Incidence and Recurrence of New-Onset Post-operative Atrial,19656500,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2023-07-01,2025-07-01,FALSE,,,
Belley-Ct,Population Health Research Institute (PHRI),PRINCE,199099,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2024-01-01,2024-01-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Proejct Scheme,459000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2018-11-01,2021-11-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Project,561675,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2020-10-01,2022-09-01,FALSE,,,
Belley-Ct,McMaster Surgical Associates Merit Grant,Project Grant,30000,Canadian dollar,Scientist,Emilie Prudence,McMaster Surgical Associates Merit Grant,TRUE,2019-01-01,2020-01-01,FALSE,,,
Belley-Ct,McMaster Surgical Associates Merit Grant,Project Grant,30000,Canadian dollar,Scientist,Emilie Prudence,McMaster Surgical Associates Merit Grant,TRUE,2018-01-01,2021-01-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Project Grant,459000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2019-01-01,2022-01-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Project Grant,462824,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2019-01-01,2022-01-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Project Grant,1675350,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2019-07-01,2022-07-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Project Scheme,100000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2016-09-01,2017-09-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Project Scheme,360000,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2018-04-01,2021-03-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Project Scheme,534839,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2020-01-01,2022-01-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Project Scheme,879751,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2018-11-01,2021-11-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Project Scheme,1147501,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2020-01-01,2023-07-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Project Scheme,2275875,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2017-05-01,2022-04-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Randomized comparison of the clinical Outcome of single versus Multiple Arterial grafts in Women (RO,537793,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2023-03-01,2030-03-01,FALSE,,,
Belley-Ct,Physicians Services Incorporated Foundation (The) (PSI),Resident Grant,19500,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2017-05-01,2018-05-01,FALSE,,,
Belley-Ct,Physicians Services Incorporated Foundation (The) (PSI),Resident Grant,19600,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2014-11-01,2015-11-01,FALSE,,,
Belley-Ct,Canadian Institutes of Health Research (CIHR),Short Term Anti-aRrhy thmic Therapy f or Post-Operativ e AF in Cardiac Surgery Patients: START-P,221850,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2023-02-01,2025-02-01,FALSE,,,
Belley-Ct,Population Health Research Institute (PHRI),SUNDANCE,197624,Canadian dollar,Scientist,Emilie Prudence,,TRUE,2024-01-01,2026-01-01,FALSE,,,
Belley-Ct,Accelerating Clinical Trials (ACT),Surgical Ablation of Atrial Fibrillation (SAFE) Trial,200000,Canadian dollar,Scientist,Emilie Prudence,Accelerating Clinical Trials (ACT),TRUE,2023-08-01,2025-08-01,FALSE,,,
Benz,HHS New Investigator Fund (NIF),,40000,Canadian dollar,Other,Alexander,HHS New Investigator Fund (NIF),TRUE,2020-01-01,2021-06-01,FALSE,Investigator,Research Fellow,
Benz,HHS New Investigator Fund (NIF),,50000,Canadian dollar,Other,Alexander,HHS New Investigator Fund (NIF),TRUE,2020-09-01,2021-08-01,FALSE,Investigator,Research Fellow,
Benz,Deutsche Herzstiftung (German Heart Foundation),International research scholarship,46800,Euro,Other,Alexander,Deutsche Herzstiftung (German Heart Foundation),TRUE,2019-01-01,2019-12-01,FALSE,Investigator,Research Fellow,
Bhagirath,Canadian Institutes of Health Research (CIHR),,4022754,Canadian dollar,Investigator,Vinai,,TRUE,2023-03-01,2028-02-01,FALSE,,,
Bhagirath,Canadian Blood Services,BloodTechNet Competition,30000,Canadian dollar,Investigator,Vinai,,TRUE,2016-06-01,2018-06-01,FALSE,,,
Bhagirath,Canadian Institutes of Health Research (CIHR),Catalyst Grant SPOR Innovative Clinical Trials,91161,Canadian dollar,Investigator,Vinai,,TRUE,2019-07-01,2021-07-01,FALSE,,,
Bhagirath,McMaster University,Continuing Health Science Education Program,4840,Canadian dollar,Investigator,Vinai,,TRUE,2016-05-01,2017-05-01,FALSE,,,
Bhagirath,Pfizer Canada Inc.,Educational Grant,52232,Canadian dollar,Investigator,Vinai,,FALSE,2018-08-01,2020-07-01,FALSE,,,
Bhagirath,Hamilton Health Corporation,Implementation of Hospital Services Research,71391,Canadian dollar,Investigator,Vinai,,TRUE,2021-02-01,2022-02-01,FALSE,,,
Bhagirath,McMaster University,MacRES Excellence Medical Student Award,2000,Canadian dollar,Investigator,Vinai,,TRUE,2019-06-01,2020-06-01,FALSE,,,
Bhagirath,HAMILTON HEALTH SCIENCES,New Investigator Fund,39800,Canadian dollar,Investigator,Vinai,HAMILTON HEALTH SCIENCES,TRUE,2016-07-01,2018-07-01,FALSE,,,
Bhagirath,Hamilton Academic Health Sciences Organization,New Investigator Fund,47615,Canadian dollar,Investigator,Vinai,,TRUE,2012-05-01,2015-02-01,FALSE,,,
Bhagirath,CanVECTOR,Pilot Study Funding Competition,99974,Canadian dollar,Investigator,Vinai,CanVECTOR,TRUE,2023-04-01,2025-03-01,FALSE,,,
Bhagirath,Canadian Institutes of Health Research (CIHR),Project Grant,2620124,Canadian dollar,Investigator,Vinai,,TRUE,2023-03-01,2027-02-01,FALSE,,,
Bhagirath,Canadian Institutes of Health Research (CIHR),Project Scheme,462824,Canadian dollar,Investigator,Vinai,,TRUE,2019-07-01,2022-06-01,FALSE,,,
Bhandari,Hamilton Academic Health Sciences Organization,AHSC AFP Innovation Fund Competition,130161,Canadian dollar,Other,Mohit,,TRUE,2011-02-01,2013-01-01,FALSE,,,
Bhandari,Hamilton Academic Health Sciences Organization,AHSC AFP Innovation Fund Competition,192194,Canadian dollar,Other,Mohit,,TRUE,2016-04-01,2018-03-01,FALSE,,,
Bhandari,Canadian Institutes of Health Research (CIHR),Bridge Grant,100000,Canadian dollar,Other,Mohit,,TRUE,2016-07-01,2017-06-01,FALSE,,,
Bhandari,Government of Canada,Canada Research Chair Infrastructure Fund,149450,Canadian dollar,Other,Mohit,,TRUE,2015-02-01,2017-01-01,FALSE,,,
Bhandari,Service Canada,Canada Summer Jobs,1231,Canadian dollar,Other,Mohit,,TRUE,2013-06-01,2013-08-01,FALSE,,,
Bhandari,Service Canada,Canada Summer Jobs,1231,Canadian dollar,Other,Mohit,,TRUE,2013-06-01,2013-08-01,FALSE,,,
Bhandari,Canadian Orthopaedic Foundation,Canadian Orthopaedic Research Legacy (CORL) Grant,20000,Canadian dollar,Other,Mohit,,TRUE,2009-10-01,2010-09-01,FALSE,,,
Bhandari,Canadian Orthopaedic Foundation,Canadian Orthopaedic Research Legacy (CORL) Grant,20000,Canadian dollar,Other,Mohit,,TRUE,2013-03-01,2014-02-01,FALSE,,,
Bhandari,Canadian Institutes of Health Research (CIHR),CIHR  Operating Grant,497822,Canadian dollar,Other,Mohit,,TRUE,2014-04-01,2016-03-01,FALSE,,,
Bhandari,Canadian Institutes of Health Research (CIHR),CIHR Foundation Grant,8439205,Canadian dollar,Other,Mohit,,TRUE,2015-07-01,2022-06-01,FALSE,,,
Bhandari,Canadian Institutes of Health Research (CIHR),CIHR Operating Grant (New Investigator),198226,Canadian dollar,Other,Mohit,,TRUE,2014-01-01,2015-12-01,FALSE,,,
Bhandari,McMaster Surgical Associates,Clinical Research Grant,29937,Canadian dollar,Other,Mohit,McMaster Surgical Associates,TRUE,2013-05-01,2014-04-01,FALSE,,,
